OrderID,OrderDate,CustomerID,ProductID,SellerID,ChannelID,Quantity,GrossRevenue,DiscountAmount,NetRevenue,CostOfGoodsSold,PlatformFee,PaymentProcessingFee,ShippingFeeCharged,SellerPayout,PaymentMethod,FulfillmentType,ShippingMethod,DeliveryDays,OnTimeDeliveryFlag,OrderStatus,ReturnFlag,RefundAmount
ORD0000006774,2023-03-16,CUS001085,PRO00698,SEL00374,CH06,3,17.67,3.72,13.95,8.44,2.09,0.11,2.99,14.74,Card,Seller-Fulfilled,Express,1.8,1,Completed,0,0.0
ORD0000006775,2023-09-13,CUS000727,PRO00706,SEL00317,CH03,1,63.48,6.56,56.92,37.89,5.43,0.88,0.0,50.61,BNPL,Seller-Fulfilled,Express,2.3,1,Completed,0,0.0
ORD0000006779,2023-09-04,CUS004132,PRO00470,SEL00111,CH04,1,56.74,5.99,50.75,33.33,3.83,0.74,0.0,46.18,Bank Transfer,Platform-Fulfilled,Pickup Point,2.7,1,Completed,0,0.0
ORD0000006781,2023-12-11,CUS003019,PRO00784,SEL00364,CH01,2,517.24,132.73,384.51,212.5,40.3,6.74,0.0,337.47,Card,Seller-Fulfilled,Standard,2.5,1,Completed,0,0.0
ORD0000006782,2023-03-31,CUS004735,PRO00181,SEL00250,CH03,1,56.67,0.89,55.78,33.07,3.66,0.86,2.99,54.25,Card,Seller-Fulfilled,Standard,4.0,1,Completed,0,0.0
ORD0000006783,2023-09-10,CUS005632,PRO00077,SEL00114,CH05,2,114.18,8.86,105.32,80.8,12.43,1.32,0.0,91.57,Bank Transfer,Platform-Fulfilled,Standard,4.7,1,Completed,0,0.0
ORD0000006803,2023-03-20,CUS001375,PRO00953,SEL00042,CH05,1,17.05,3.28,13.77,10.1,1.67,0.14,0.0,11.96,Card,Seller-Fulfilled,Standard,4.4,1,Completed,0,0.0
ORD0000006804,2023-10-11,CUS003862,PRO00553,SEL00165,CH04,2,62.8,2.22,60.58,36.85,9.6,1.06,0.0,49.92,Card,Platform-Fulfilled,Express,2.4,1,Completed,0,0.0
ORD0000006824,2023-08-05,CUS005126,PRO00304,SEL00354,CH04,2,231.64,10.4,221.24,139.12,28.23,1.75,0.0,191.26,Bank Transfer,Seller-Fulfilled,Standard,5.0,1,Completed,0,0.0
ORD0000006825,2023-08-10,CUS001709,PRO00679,SEL00272,CH03,1,5.7,0.39,5.31,3.48,0.33,0.06,2.99,7.91,PayPal,Platform-Fulfilled,Standard,6.3,0,Completed,0,0.0
ORD0000006828,2023-02-14,CUS005932,PRO00792,SEL00047,CH02,1,4.96,0.67,4.29,3.53,0.29,0.08,5.99,9.91,Card,Seller-Fulfilled,Standard,3.8,1,Returned,1,2.55
ORD0000006836,2023-07-10,CUS005543,PRO00395,SEL00044,CH01,1,30.12,6.02,24.1,16.43,3.95,0.31,0.0,19.84,Card,Seller-Fulfilled,Standard,3.9,1,Completed,0,0.0
ORD0000006838,2023-05-14,CUS005273,PRO00354,SEL00108,CH03,1,28.37,3.09,25.28,19.16,1.55,0.39,0.0,23.34,BNPL,Seller-Fulfilled,Pickup Point,0.8,1,Completed,0,0.0
ORD0000006842,2023-07-11,CUS000496,PRO00494,SEL00224,CH05,1,22.72,1.14,21.58,12.82,3.19,0.38,0.0,18.01,Card,Platform-Fulfilled,Express,2.5,1,Completed,0,0.0
ORD0000006843,2023-05-28,CUS002070,PRO00377,SEL00407,CH03,1,19.54,2.55,16.99,13.64,0.28,0.1,0.0,16.61,Card,Seller-Fulfilled,Standard,5.2,1,Completed,0,0.0
ORD0000006846,2023-05-13,CUS000582,PRO00825,SEL00053,CH05,2,30.24,5.19,25.05,19.05,3.69,0.41,2.99,23.94,Bank Transfer,Seller-Fulfilled,Standard,5.0,1,Returned,1,23.05
ORD0000006850,2023-08-10,CUS004965,PRO00260,SEL00030,CH04,2,96.34,5.69,90.65,56.75,7.06,0.92,5.99,88.66,Card,Seller-Fulfilled,Standard,3.3,1,Completed,0,0.0
ORD0000006852,2023-12-16,CUS000653,PRO00757,SEL00148,CH02,2,131.6,23.07,108.53,66.37,0.15,1.33,0.0,107.05,PayPal,Platform-Fulfilled,Standard,4.2,1,Completed,0,0.0
ORD0000006855,2023-05-23,CUS002917,PRO00110,SEL00003,CH01,1,4.24,0.09,4.15,3.12,0.4,0.07,5.99,9.67,Bank Transfer,Seller-Fulfilled,Express,2.2,1,Completed,0,0.0
ORD0000006858,2023-03-11,CUS003313,PRO00647,SEL00284,CH04,2,8.7,0.45,8.25,4.84,1.15,0.09,2.99,10.0,Card,Seller-Fulfilled,Standard,3.5,1,Completed,0,0.0
ORD0000006861,2023-10-15,CUS002457,PRO00024,SEL00024,CH04,1,43.53,8.44,35.09,25.62,3.24,0.34,5.99,37.5,Card,Seller-Fulfilled,Standard,3.9,1,Returned,1,15.51
ORD0000006864,2023-09-03,CUS003351,PRO00246,SEL00369,CH06,3,434.34,12.46,421.88,318.12,51.55,4.35,0.0,365.98,Card,Seller-Fulfilled,Standard,5.8,1,Completed,0,0.0
ORD0000006874,2023-02-27,CUS002869,PRO00271,SEL00159,CH02,1,12.51,0.73,11.78,9.08,1.4,0.1,0.0,10.28,PayPal,Seller-Fulfilled,Standard,5.8,1,Completed,0,0.0
ORD0000006876,2023-05-24,CUS002118,PRO00960,SEL00139,CH05,1,126.79,1.11,125.68,81.08,12.27,1.05,5.99,118.35,Card,Platform-Fulfilled,Express,1.5,1,Completed,0,0.0
ORD0000006878,2023-01-30,CUS000300,PRO00088,SEL00020,CH05,2,75.52,14.69,60.83,44.01,10.33,0.86,5.99,55.63,PayPal,Platform-Fulfilled,Standard,3.7,1,Completed,0,0.0
ORD0000006881,2023-02-28,CUS000418,PRO00481,SEL00324,CH01,3,232.41,48.81,183.6,133.51,0.13,1.16,3.99,186.3,Card,Platform-Fulfilled,Pickup Point,5.7,1,Completed,0,0.0
ORD0000006885,2023-04-09,CUS004592,PRO00146,SEL00190,CH02,1,16.41,3.13,13.28,10.05,1.56,0.12,3.99,15.59,Card,Platform-Fulfilled,Standard,3.1,1,Completed,0,0.0
ORD0000006895,2023-12-11,CUS002029,PRO00305,SEL00124,CH05,1,62.2,0.94,61.26,36.28,0.85,0.48,0.0,59.93,Card,Platform-Fulfilled,Standard,3.2,1,Completed,0,0.0
ORD0000006900,2023-01-06,CUS002821,PRO00062,SEL00165,CH06,1,10.31,1.38,8.93,5.98,1.42,0.1,0.0,7.41,Bank Transfer,Platform-Fulfilled,Express,2.6,1,Completed,0,0.0
ORD0000006903,2023-12-30,CUS002261,PRO00635,SEL00216,CH01,1,45.3,6.95,38.35,22.81,4.31,0.42,5.99,39.61,Card,Seller-Fulfilled,Standard,3.3,1,Completed,0,0.0
ORD0000006904,2023-05-21,CUS005359,PRO00148,SEL00064,CH02,1,10.45,1.03,9.42,5.81,0.16,0.08,0.0,9.18,Card,Platform-Fulfilled,Express,1.3,1,Completed,0,0.0
ORD0000006905,2023-03-09,CUS002304,PRO00639,SEL00128,CH05,1,20.64,0.1,20.54,11.54,2.45,0.32,5.99,23.76,BNPL,Platform-Fulfilled,Express,0.8,1,Completed,0,0.0
ORD0000006906,2023-12-09,CUS006435,PRO00342,SEL00176,CH04,1,14.01,0.79,13.22,8.24,0.82,0.14,2.99,15.25,Card,Seller-Fulfilled,Standard,4.3,1,Completed,0,0.0
ORD0000006913,2023-11-30,CUS001036,PRO00516,SEL00104,CH06,2,96.08,7.57,88.51,56.07,10.21,0.58,5.99,83.71,PayPal,Platform-Fulfilled,Standard,4.0,1,Completed,0,0.0
ORD0000006918,2023-01-09,CUS005407,PRO00426,SEL00249,CH03,2,191.18,26.48,164.7,98.98,15.3,2.74,3.99,150.65,PayPal,Platform-Fulfilled,Pickup Point,3.9,1,Completed,0,0.0
ORD0000006921,2023-11-13,CUS002810,PRO00481,SEL00225,CH02,2,145.24,13.71,131.53,91.73,17.69,1.85,5.99,117.98,Card,Seller-Fulfilled,Standard,4.3,1,Completed,0,0.0
ORD0000006923,2023-12-18,CUS005235,PRO00918,SEL00147,CH05,4,220.48,47.32,173.16,123.46,27.05,2.04,5.99,150.06,Card,Seller-Fulfilled,Standard,4.0,1,Completed,0,0.0
ORD0000006924,2023-03-08,CUS001714,PRO00007,SEL00313,CH01,1,25.09,0.77,24.32,13.74,0.09,0.33,3.99,27.89,Card,Platform-Fulfilled,Standard,5.6,1,Completed,0,0.0
ORD0000006927,2023-02-06,CUS006085,PRO00480,SEL00174,CH05,2,407.24,53.42,353.82,230.31,23.42,2.61,0.0,327.79,PayPal,Seller-Fulfilled,Pickup Point,2.3,1,Completed,0,0.0
ORD0000006928,2023-06-22,CUS002830,PRO00149,SEL00080,CH01,2,100.16,12.29,87.87,65.48,8.52,0.68,5.99,84.66,Card,Seller-Fulfilled,Standard,3.3,1,Completed,0,0.0
ORD0000006931,2023-11-26,CUS001377,PRO00538,SEL00248,CH01,1,21.77,1.8,19.97,13.87,2.94,0.13,0.0,16.9,Bank Transfer,Seller-Fulfilled,Pickup Point,3.6,1,Completed,0,0.0
ORD0000006939,2023-06-10,CUS003436,PRO00679,SEL00192,CH01,1,6.14,0.49,5.65,3.15,0.06,0.04,3.99,9.54,BNPL,Seller-Fulfilled,Standard,4.3,1,Completed,0,0.0
ORD0000006940,2023-10-29,CUS002919,PRO00539,SEL00270,CH04,2,271.62,56.55,215.07,124.22,25.44,3.12,0.0,186.51,Card,Seller-Fulfilled,Standard,4.0,1,Completed,0,0.0
ORD0000006943,2023-11-07,CUS001428,PRO00400,SEL00056,CH04,1,93.48,25.93,67.55,52.76,0.97,0.52,0.0,66.06,PayPal,Platform-Fulfilled,Standard,4.5,1,Completed,0,0.0
ORD0000006944,2023-07-04,CUS002350,PRO00265,SEL00124,CH04,1,124.15,11.82,112.33,64.58,1.56,1.65,0.0,109.12,Card,Platform-Fulfilled,Standard,6.4,0,Completed,0,0.0
ORD0000006949,2023-09-14,CUS005843,PRO00083,SEL00299,CH06,3,19.83,3.61,16.22,13.08,1.23,0.14,2.99,17.84,Card,Seller-Fulfilled,Standard,5.8,1,Completed,0,0.0
ORD0000006957,2023-06-21,CUS006173,PRO00295,SEL00029,CH04,1,43.58,9.06,34.52,23.45,4.8,0.35,5.99,35.36,PayPal,Platform-Fulfilled,Standard,2.9,1,Completed,0,0.0
ORD0000006958,2023-09-17,CUS003807,PRO00355,SEL00182,CH06,1,9.4,0.75,8.65,6.65,0.09,0.08,0.0,8.48,Bank Transfer,Platform-Fulfilled,Standard,2.1,1,Completed,0,0.0
ORD0000006964,2023-07-01,CUS002631,PRO00862,SEL00169,CH05,1,13.37,0.82,12.55,9.74,1.05,0.22,2.99,14.27,PayPal,Seller-Fulfilled,Express,2.7,1,Completed,0,0.0
ORD0000006967,2023-11-12,CUS005741,PRO00240,SEL00264,CH04,1,13.18,0.91,12.27,8.35,1.97,0.22,5.99,16.07,Card,Seller-Fulfilled,Standard,2.3,1,Completed,0,0.0
ORD0000006971,2023-10-24,CUS006100,PRO00049,SEL00044,CH01,1,172.66,18.16,154.5,116.17,25.35,2.61,3.99,130.53,PayPal,Platform-Fulfilled,Pickup Point,2.3,1,Completed,0,0.0
ORD0000006973,2023-08-16,CUS000884,PRO00921,SEL00176,CH04,2,16.72,1.17,15.55,10.38,0.96,0.25,0.0,14.34,Card,Platform-Fulfilled,Standard,4.6,1,Completed,0,0.0
ORD0000006976,2023-07-01,CUS003416,PRO00252,SEL00004,CH04,1,8.83,0.62,8.21,5.94,0.78,0.08,0.0,7.35,Card,Seller-Fulfilled,Standard,7.0,0,Completed,0,0.0
ORD0000006980,2023-05-14,CUS002021,PRO00327,SEL00189,CH01,2,37.58,2.61,34.97,26.82,0.08,0.23,2.99,37.65,Card,Platform-Fulfilled,Express,2.0,1,Completed,0,0.0
ORD0000006984,2023-07-19,CUS004708,PRO00294,SEL00148,CH04,2,222.92,49.03,173.89,116.55,0.24,2.1,0.0,171.55,Card,Seller-Fulfilled,Standard,5.0,1,Completed,0,0.0
ORD0000006986,2023-11-18,CUS007036,PRO00147,SEL00384,CH04,2,65.46,9.35,56.11,32.34,3.88,0.97,5.99,57.25,Card,Seller-Fulfilled,Pickup Point,3.8,1,Returned,1,38.33
ORD0000006987,2023-12-02,CUS000809,PRO00370,SEL00321,CH03,1,21.21,2.54,18.67,13.4,3.09,0.18,3.99,19.39,Card,Platform-Fulfilled,Pickup Point,1.9,1,Completed,0,0.0
ORD0000006988,2023-11-18,CUS002126,PRO00169,SEL00252,CH03,1,21.44,0.96,20.48,15.11,1.28,0.26,3.99,22.93,BNPL,Seller-Fulfilled,Standard,3.0,1,Completed,0,0.0
ORD0000006990,2023-12-08,CUS006118,PRO00549,SEL00019,CH03,1,72.01,1.34,70.67,43.46,4.44,0.8,0.0,65.43,PayPal,Seller-Fulfilled,Standard,4.2,1,Completed,0,0.0
ORD0000006993,2023-03-21,CUS002420,PRO00937,SEL00038,CH04,1,113.93,11.09,102.84,75.88,1.4,1.81,0.0,99.63,Card,Platform-Fulfilled,Express,2.0,1,Completed,0,0.0
ORD0000006994,2023-12-29,CUS000941,PRO00754,SEL00341,CH06,1,16.33,1.47,14.86,11.27,1.88,0.17,0.0,12.81,Card,Platform-Fulfilled,Standard,4.8,1,Completed,0,0.0
ORD0000006998,2023-09-03,CUS005493,PRO00943,SEL00144,CH01,2,215.84,26.14,189.7,131.79,14.78,2.56,3.99,176.35,Card,Platform-Fulfilled,Standard,6.3,0,Completed,0,0.0
ORD0000006999,2023-04-30,CUS003048,PRO00582,SEL00337,CH03,2,74.96,3.28,71.68,45.54,9.32,1.26,2.99,64.09,Bank Transfer,Platform-Fulfilled,Standard,6.8,0,Completed,0,0.0
ORD0000007000,2023-12-21,CUS000929,PRO00974,SEL00320,CH04,2,96.04,15.26,80.78,59.0,0.22,1.24,0.0,79.32,Card,Seller-Fulfilled,Standard,4.6,1,Completed,0,0.0
ORD0000007003,2023-02-26,CUS000585,PRO00380,SEL00211,CH01,1,34.5,4.26,30.24,20.66,4.84,0.33,0.0,25.07,Card,Platform-Fulfilled,Express,1.8,1,Completed,0,0.0
ORD0000007012,2023-03-07,CUS005797,PRO00822,SEL00381,CH04,1,5.55,1.15,4.4,2.9,0.03,0.05,0.0,4.32,Card,Seller-Fulfilled,Standard,6.1,0,Completed,0,0.0
ORD0000007014,2023-06-25,CUS005600,PRO00675,SEL00328,CH05,2,22.72,0.35,22.37,16.55,1.67,0.3,2.99,23.39,Card,Platform-Fulfilled,Standard,5.2,1,Completed,0,0.0
ORD0000007017,2023-11-01,CUS002590,PRO00218,SEL00223,CH05,1,62.25,2.4,59.85,39.19,4.1,0.61,2.99,58.13,Cash on Delivery,Seller-Fulfilled,Standard,2.9,1,Completed,0,0.0
ORD0000007020,2023-05-27,CUS002281,PRO00785,SEL00159,CH04,2,94.06,5.88,88.18,60.04,10.48,1.18,5.99,82.51,Card,Seller-Fulfilled,Standard,4.3,1,Completed,0,0.0
ORD0000007034,2023-11-08,CUS004776,PRO00586,SEL00206,CH01,2,14.02,0.84,13.18,8.93,0.16,0.12,0.0,12.9,PayPal,Platform-Fulfilled,Standard,1.0,1,Completed,0,0.0
ORD0000007039,2023-08-07,CUS001412,PRO00218,SEL00226,CH02,2,120.22,14.56,105.66,69.66,10.52,0.97,2.99,97.16,Card,Seller-Fulfilled,Standard,6.5,0,Completed,0,0.0
ORD0000007042,2023-05-21,CUS001067,PRO00742,SEL00029,CH01,3,138.39,16.07,122.32,92.63,17.01,1.78,2.99,106.52,Card,Platform-Fulfilled,Pickup Point,3.4,1,Completed,0,0.0
ORD0000007051,2023-03-14,CUS001911,PRO00321,SEL00083,CH03,1,56.83,7.89,48.94,31.31,0.1,0.58,2.99,51.25,Card,Seller-Fulfilled,Standard,5.2,1,Completed,0,0.0
ORD0000007055,2023-05-23,CUS006169,PRO00098,SEL00134,CH02,3,83.52,12.39,71.13,44.17,8.86,0.44,0.0,61.83,Card,Seller-Fulfilled,Standard,5.0,1,Cancelled,0,0.0
ORD0000007062,2023-04-18,CUS005492,PRO00699,SEL00287,CH04,1,6.05,0.61,5.44,3.1,0.85,0.09,3.99,8.49,Bank Transfer,Platform-Fulfilled,Express,3.1,0,Completed,0,0.0
ORD0000007067,2023-03-17,CUS006608,PRO00025,SEL00137,CH05,1,20.56,0.71,19.85,11.82,2.97,0.26,2.99,19.61,Card,Seller-Fulfilled,Standard,1.4,1,Cancelled,0,0.0
ORD0000007070,2023-12-27,CUS001163,PRO00465,SEL00380,CH01,3,37.74,10.2,27.54,16.41,3.76,0.22,0.0,23.56,Card,Seller-Fulfilled,Standard,7.3,0,Completed,0,0.0
ORD0000007074,2023-06-23,CUS004505,PRO00317,SEL00330,CH02,1,7.88,1.57,6.31,4.98,1.0,0.11,0.0,5.2,Card,Seller-Fulfilled,Standard,4.2,1,Completed,0,0.0
ORD0000007079,2023-07-11,CUS001155,PRO00420,SEL00121,CH03,1,44.88,3.65,41.23,33.09,6.53,0.3,3.99,38.39,Card,Seller-Fulfilled,Standard,5.1,1,Completed,0,0.0
ORD0000007081,2023-06-06,CUS006240,PRO00761,SEL00392,CH04,1,10.73,1.01,9.72,6.56,1.29,0.12,0.0,8.31,BNPL,Seller-Fulfilled,Standard,2.7,1,Completed,0,0.0
ORD0000007082,2023-02-06,CUS001395,PRO00138,SEL00414,CH02,3,355.65,64.31,291.34,166.68,4.95,2.8,3.99,287.58,Card,Seller-Fulfilled,Express,3.0,1,Completed,0,0.0
ORD0000007087,2023-02-22,CUS003542,PRO00817,SEL00416,CH04,2,26.98,5.71,21.27,14.08,3.33,0.22,0.0,17.72,Bank Transfer,Platform-Fulfilled,Express,2.4,1,Completed,0,0.0
ORD0000007088,2023-04-22,CUS002576,PRO00787,SEL00105,CH04,1,15.88,2.45,13.43,8.19,1.2,0.16,0.0,12.07,Card,Seller-Fulfilled,Standard,6.0,1,Completed,0,0.0
ORD0000007090,2023-06-30,CUS004689,PRO00757,SEL00331,CH04,1,60.64,9.6,51.04,30.08,3.86,0.7,0.0,46.48,Card,Seller-Fulfilled,Standard,3.8,1,Returned,1,17.92
ORD0000007092,2023-06-17,CUS001597,PRO00666,SEL00273,CH01,2,25.16,1.74,23.42,15.57,4.02,0.21,2.99,22.18,BNPL,Seller-Fulfilled,Express,2.3,1,Completed,0,0.0
ORD0000007093,2023-11-04,CUS003176,PRO00057,SEL00083,CH01,2,103.34,18.45,84.89,57.86,0.17,0.72,0.0,84.0,BNPL,Seller-Fulfilled,Standard,5.9,1,Completed,0,0.0
ORD0000007095,2023-12-21,CUS007199,PRO00639,SEL00071,CH02,1,21.89,4.49,17.4,10.41,2.91,0.29,3.99,18.19,Card,Seller-Fulfilled,Express,1.9,1,Completed,0,0.0
ORD0000007096,2023-12-21,CUS006718,PRO00321,SEL00245,CH04,2,92.64,8.41,84.23,59.73,0.95,1.43,3.99,85.84,Card,Seller-Fulfilled,Express,2.1,1,Completed,0,0.0
ORD0000007100,2023-10-22,CUS005559,PRO00462,SEL00330,CH03,2,1100.32,58.47,1041.85,639.93,165.34,9.5,5.99,873.0,Card,Platform-Fulfilled,Express,1.9,1,Completed,0,0.0
ORD0000007103,2023-11-06,CUS004287,PRO00529,SEL00385,CH06,1,14.66,3.88,10.78,8.6,1.05,0.13,2.99,12.59,Card,Seller-Fulfilled,Express,1.7,1,Completed,0,0.0
ORD0000007106,2023-11-10,CUS001080,PRO00041,SEL00077,CH02,1,40.01,2.97,37.04,26.23,5.76,0.6,0.0,30.68,Card,Seller-Fulfilled,Pickup Point,1.4,1,Returned,1,25.97
ORD0000007107,2023-07-19,CUS003910,PRO00420,SEL00055,CH04,2,86.18,2.11,84.07,55.71,8.1,0.62,0.0,75.35,Cash on Delivery,Seller-Fulfilled,Standard,4.7,1,Completed,0,0.0
ORD0000007108,2023-10-24,CUS001469,PRO00470,SEL00056,CH03,1,49.85,4.69,45.16,35.14,0.65,0.51,0.0,44.0,Cash on Delivery,Seller-Fulfilled,Standard,3.4,1,Cancelled,0,0.0
ORD0000007111,2023-01-31,CUS005678,PRO00731,SEL00062,CH03,2,108.94,13.92,95.02,66.35,8.09,0.83,2.99,89.09,Bank Transfer,Platform-Fulfilled,Standard,6.1,0,Completed,0,0.0
ORD0000007112,2023-10-18,CUS007182,PRO00747,SEL00304,CH04,1,38.67,7.17,31.5,22.48,0.23,0.19,0.0,31.08,PayPal,Platform-Fulfilled,Standard,7.2,0,Completed,0,0.0
ORD0000007114,2023-05-30,CUS005148,PRO00526,SEL00149,CH02,3,70.35,10.93,59.42,36.0,8.56,1.06,2.99,52.79,Bank Transfer,Platform-Fulfilled,Standard,5.0,1,Completed,0,0.0
ORD0000007117,2023-11-19,CUS003015,PRO00631,SEL00283,CH01,1,21.66,5.12,16.54,10.16,2.23,0.14,2.99,17.16,PayPal,Seller-Fulfilled,Standard,5.5,1,Completed,0,0.0
ORD0000007119,2023-02-02,CUS004460,PRO00962,SEL00184,CH02,1,29.44,0.62,28.82,18.74,0.55,0.29,0.0,27.98,Card,Platform-Fulfilled,Standard,3.9,1,Completed,0,0.0
ORD0000007125,2023-08-08,CUS001655,PRO00761,SEL00009,CH03,1,11.96,1.05,10.91,7.92,0.82,0.16,3.99,13.92,Card,Platform-Fulfilled,Standard,5.9,1,Completed,0,0.0
ORD0000007131,2023-05-22,CUS007089,PRO00883,SEL00022,CH04,2,24.14,0.33,23.81,15.89,3.98,0.22,0.0,19.61,Card,Seller-Fulfilled,Express,3.4,0,Completed,0,0.0
ORD0000007137,2023-12-16,CUS006147,PRO00587,SEL00135,CH02,1,3.11,0.35,2.76,2.25,0.17,0.05,5.99,8.53,Card,Seller-Fulfilled,Pickup Point,2.2,1,Completed,0,0.0
ORD0000007145,2023-02-26,CUS006357,PRO00829,SEL00029,CH06,3,90.48,11.01,79.47,51.88,11.05,1.27,5.99,73.14,Card,Seller-Fulfilled,Express,2.6,1,Completed,0,0.0
ORD0000007147,2023-10-24,CUS002134,PRO00255,SEL00386,CH06,1,13.09,0.13,12.96,6.89,2.3,0.16,0.0,10.5,Card,Platform-Fulfilled,Pickup Point,3.5,1,Completed,0,0.0
ORD0000007161,2023-09-23,CUS002700,PRO00614,SEL00164,CH01,1,57.52,5.35,52.17,38.04,8.46,0.45,0.0,43.26,Card,Seller-Fulfilled,Standard,4.7,1,Completed,0,0.0
ORD0000007162,2023-10-06,CUS003184,PRO00908,SEL00198,CH05,1,109.42,11.75,97.67,63.48,13.97,1.48,2.99,85.21,PayPal,Seller-Fulfilled,Express,1.7,1,Completed,0,0.0
ORD0000007164,2023-11-12,CUS005219,PRO00368,SEL00282,CH03,1,31.38,7.96,23.42,17.13,0.41,0.25,3.99,26.75,Card,Platform-Fulfilled,Pickup Point,2.5,1,Completed,0,0.0
ORD0000007170,2023-11-29,CUS004245,PRO00423,SEL00126,CH02,1,5.88,1.44,4.44,2.53,0.58,0.03,5.99,9.82,Card,Seller-Fulfilled,Standard,6.7,0,Completed,0,0.0
ORD0000007171,2023-10-07,CUS002250,PRO00258,SEL00191,CH03,2,17.34,0.92,16.42,11.31,0.99,0.23,5.99,21.19,Card,Seller-Fulfilled,Standard,5.9,1,Completed,0,0.0
ORD0000007172,2023-06-20,CUS001861,PRO00942,SEL00302,CH04,2,26.7,0.74,25.96,18.92,3.93,0.23,0.0,21.8,Card,Seller-Fulfilled,Pickup Point,4.4,1,Completed,0,0.0
ORD0000007180,2023-04-01,CUS000908,PRO00247,SEL00295,CH01,1,106.77,18.44,88.33,57.2,1.24,0.76,0.0,86.33,Card,Seller-Fulfilled,Standard,3.2,1,Completed,0,0.0
ORD0000007188,2023-02-05,CUS000861,PRO00915,SEL00032,CH03,1,9.81,1.42,8.39,4.85,0.7,0.06,2.99,10.62,Card,Platform-Fulfilled,Standard,6.4,0,Completed,0,0.0
ORD0000007192,2023-11-12,CUS004592,PRO00622,SEL00105,CH05,1,22.82,2.38,20.44,12.97,1.82,0.14,0.0,18.48,Card,Seller-Fulfilled,Standard,5.3,1,Completed,0,0.0
ORD0000007193,2023-04-20,CUS000378,PRO00021,SEL00102,CH01,1,124.27,15.16,109.11,62.99,17.74,0.74,2.99,93.62,Card,Seller-Fulfilled,Pickup Point,3.0,1,Cancelled,0,0.0
ORD0000007195,2023-04-08,CUS006065,PRO00507,SEL00216,CH01,1,27.91,2.34,25.57,17.98,2.87,0.38,5.99,28.31,PayPal,Platform-Fulfilled,Express,3.6,0,Returned,0,0.0
ORD0000007196,2023-05-19,CUS000701,PRO00855,SEL00072,CH01,3,63.0,6.08,56.92,42.39,0.99,0.67,2.99,58.25,Card,Platform-Fulfilled,Standard,8.1,0,Completed,0,0.0
ORD0000007198,2023-04-22,CUS002078,PRO00220,SEL00353,CH02,1,146.94,20.21,126.73,75.63,9.64,1.71,3.99,119.37,Card,Platform-Fulfilled,Express,2.7,1,Completed,0,0.0
ORD0000007200,2023-07-27,CUS006234,PRO00229,SEL00062,CH02,2,54.5,10.32,44.18,27.62,3.76,0.49,2.99,42.92,BNPL,Platform-Fulfilled,Express,2.1,1,Completed,0,0.0
ORD0000007201,2023-10-10,CUS004206,PRO00809,SEL00197,CH05,1,61.3,1.1,60.2,42.07,4.21,0.92,2.99,58.06,Cash on Delivery,Seller-Fulfilled,Standard,7.0,0,Completed,0,0.0
ORD0000007214,2023-04-01,CUS003166,PRO00445,SEL00097,CH01,2,337.22,33.26,303.96,236.62,0.21,2.46,2.99,304.28,PayPal,Platform-Fulfilled,Standard,4.5,1,Completed,0,0.0
ORD0000007216,2023-11-01,CUS004594,PRO00414,SEL00109,CH04,2,8.8,1.21,7.59,5.4,1.11,0.11,2.99,9.36,PayPal,Seller-Fulfilled,Standard,6.1,0,Completed,0,0.0
ORD0000007217,2023-10-21,CUS004503,PRO00467,SEL00039,CH05,1,29.85,4.32,25.53,17.68,4.43,0.31,3.99,24.78,Card,Platform-Fulfilled,Standard,4.2,1,Completed,0,0.0
ORD0000007219,2023-11-19,CUS000908,PRO00866,SEL00355,CH01,2,28.44,0.72,27.72,19.62,4.25,0.19,3.99,27.27,PayPal,Seller-Fulfilled,Standard,6.6,0,Completed,0,0.0
ORD0000007221,2023-01-18,CUS007079,PRO00383,SEL00252,CH01,2,246.44,14.71,231.73,137.12,14.44,3.56,3.99,217.72,Card,Platform-Fulfilled,Standard,3.8,1,Returned,1,195.14
ORD0000007226,2023-09-02,CUS003575,PRO00899,SEL00190,CH04,1,29.38,4.14,25.24,18.66,2.97,0.34,0.0,21.93,PayPal,Seller-Fulfilled,Standard,2.2,1,Completed,0,0.0
ORD0000007232,2023-01-24,CUS006661,PRO00217,SEL00064,CH01,1,6.95,0.88,6.07,4.49,0.1,0.08,0.0,5.89,BNPL,Platform-Fulfilled,Express,0.8,1,Returned,0,0.0
ORD0000007246,2023-03-03,CUS003445,PRO00792,SEL00285,CH01,2,10.04,0.13,9.91,7.62,0.74,0.08,0.0,9.09,BNPL,Platform-Fulfilled,Express,2.1,1,Completed,0,0.0
ORD0000007248,2023-02-21,CUS002389,PRO00810,SEL00071,CH05,2,28.28,4.03,24.25,19.48,4.06,0.15,5.99,26.03,BNPL,Seller-Fulfilled,Pickup Point,2.2,1,Completed,0,0.0
ORD0000007251,2023-12-29,CUS000457,PRO00822,SEL00220,CH03,1,6.34,1.03,5.31,3.26,0.91,0.03,3.99,8.36,Card,Seller-Fulfilled,Standard,4.6,1,Completed,0,0.0
ORD0000007252,2023-12-01,CUS001549,PRO00502,SEL00234,CH06,1,54.78,9.41,45.37,27.22,7.4,0.54,2.99,40.42,Card,Platform-Fulfilled,Standard,2.4,1,Completed,0,0.0
